task,candidate,classifier,C,class_weight,feature_dimensions,train_rows,validation_rows,accuracy,macro_f1,weighted_f1,balanced_accuracy,log_loss,brier_score,ece,fit_seconds,iterations,screen,converged
label_4,fusion__dinov2_small__full_frame__dinov2_small__person_context_25,standardized_multinomial_logistic,100.0,balanced,768,9958,3327,0.8518184550646228,0.8418967581274619,0.851271107894916,0.8433635740642477,2.13484535981165,0.2697651586241501,0.1259831833184596,14.207771800050978,1675,required_small,True
label_4,fusion__dinov2_small__full_frame__dinov2_small__person_context_25,standardized_multinomial_logistic,100.0,none,768,9958,3327,0.8506161707243763,0.8401414155803789,0.8498480870445702,0.84096414656332,2.11615130693122,0.2682731304955707,0.1266922318195149,12.920547400019132,1565,required_small,True
label_4,fusion__convnext_small__person_context_10__dinov2_small__person_context_10,standardized_multinomial_logistic,1.0,balanced,1152,9958,3327,0.8473098887886985,0.8387393169179864,0.847483381577321,0.8394727057898872,0.9532531250773084,0.2662662033190142,0.1182815105202362,5.898639800027013,572,required_small,True
label_4,fusion__convnext_small__person_context_10__dinov2_small__person_context_10,standardized_multinomial_logistic,1.0,none,1152,9958,3327,0.8467087466185753,0.8378603563764876,0.846810098109435,0.8380647462101765,0.9274004319244962,0.2639860238943612,0.1170911718821645,6.109190899995156,547,required_small,True
label_4,fusion__dinov2_small__person_context_10__dinov2_small__person_context_25,standardized_multinomial_logistic,100.0,none,768,9958,3327,0.8464081755335137,0.8358459276334371,0.8459478706545699,0.8362279818200936,1.9361958295536148,0.2716091356835661,0.120752068775545,17.900192599976435,1989,required_small,True
label_4,fusion__dinov2_small__person_context_10__dinov2_small__person_context_25,standardized_multinomial_logistic,100.0,balanced,768,9958,3327,0.8449053201082056,0.8349799381429223,0.844775108915042,0.8361557387331675,1.994472332110812,0.2725214356726415,0.1218109641024745,16.750480799993966,2000,required_small,False
label_4,fusion__convnext_small__person_context_25__dinov2_small__person_context_25,standardized_multinomial_logistic,1.0,none,1152,9958,3327,0.8473098887886985,0.8343999145977689,0.8467756634923028,0.8336204539296005,0.9251679586290912,0.2607086215599,0.1173662152340728,4.393526699976064,543,required_small,True
label_4,fusion__convnext_small__person_context_25__dinov2_small__person_context_25,standardized_multinomial_logistic,1.0,balanced,1152,9958,3327,0.8467087466185753,0.834243616370276,0.8464583655604861,0.8338408690848492,0.95005168943881,0.2632046213152044,0.1181710960143711,4.5069045999553055,561,required_small,True
label_4,fusion__convnext_small__full_frame__dinov2_small__full_frame,standardized_multinomial_logistic,1.0,none,1152,9958,3327,0.8428013225127743,0.8304290548435777,0.8420978434171112,0.831018597774269,1.098932752044273,0.2760686614735408,0.1276881936839017,5.198953300016001,451,required_small,True
label_4,fusion__convnext_small__full_frame__dinov2_small__full_frame,standardized_multinomial_logistic,1.0,balanced,1152,9958,3327,0.8418996092575894,0.8300132611699518,0.8414145029434933,0.8309543340558876,1.1288455508610369,0.2775681343181724,0.1293062422823571,5.482327799953055,473,required_small,True
label_4,fusion__convnext_small__full_frame__convnext_small__person_context_10,standardized_multinomial_logistic,0.01,balanced,1536,9958,3327,0.8367899008115419,0.8299148815551505,0.837248923372205,0.8326388388250755,0.4437625781509202,0.241746867777047,0.0376724469247708,2.4973340000142343,156,required_small,True
label_4,fusion__convnext_small__full_frame__convnext_small__person_context_25,standardized_multinomial_logistic,0.01,balanced,1536,9958,3327,0.8379921851517884,0.8299131465213814,0.8380876744013043,0.8314901433460387,0.4518310184886063,0.2459977812504824,0.0410383390690307,2.399011400004383,156,required_small,True
label_4,fusion__convnext_small__full_frame__convnext_small__person_context_10,standardized_multinomial_logistic,0.01,none,1536,9958,3327,0.8361887586414187,0.828695813745079,0.8361401491260733,0.8297559227714755,0.4390457936863617,0.2391578669747058,0.0347512485911396,2.888235500024166,157,required_small,True
label_4,fusion__convnext_small__full_frame__convnext_small__person_context_25,standardized_multinomial_logistic,0.01,none,1536,9958,3327,0.8376916140667268,0.8283773465995016,0.8370906646746792,0.8282038095693035,0.4469359660173965,0.2440176984487295,0.0437564250978675,2.8357814999762923,152,required_small,True
label_4,fusion__convnext_small__full_frame__dinov2_small__full_frame,standardized_multinomial_logistic,10.0,balanced,1152,9958,3327,0.8361887586414187,0.8237960697434664,0.8359243072299487,0.8245658277104786,2.2248787211112013,0.3086443753736064,0.1484146004537825,4.313699299993459,540,required_small,True
label_4,fusion__convnext_small__full_frame__dinov2_small__full_frame,standardized_multinomial_logistic,100.0,none,1152,9958,3327,0.8358881875563571,0.8235183809913449,0.8354868395122551,0.8239073148825946,3.188089002001508,0.3149994297575809,0.1554541952332977,3.15973249997478,395,required_small,True
label_4,fusion__convnext_small__full_frame__dinov2_small__full_frame,standardized_multinomial_logistic,10.0,none,1152,9958,3327,0.8355876164712954,0.8229537176300932,0.8351837073182898,0.823658420303071,2.196378550403049,0.3081180516026365,0.1482186920002443,5.418047799961641,531,required_small,True
label_4,fusion__convnext_small__full_frame__dinov2_small__full_frame,standardized_multinomial_logistic,100.0,balanced,1152,9958,3327,0.8337841899609257,0.821535226493739,0.8334237404777906,0.8220140862930874,3.237688306125384,0.3191002929947832,0.156551416268188,3.145875500049442,381,required_small,True
label_4,fusion__convnext_small__person_context_25__dinov2_small__person_context_25,standardized_multinomial_logistic,100.0,balanced,1152,9958,3327,0.834385332131049,0.821453842842039,0.834146969640495,0.8212241644543194,3.5337435296242363,0.3221027765650766,0.1583131617648571,9.707650299998932,756,required_small,True
label_4,fusion__convnext_small__person_context_25__dinov2_small__person_context_25,standardized_multinomial_logistic,100.0,none,1152,9958,3327,0.8334836188758642,0.8206188945600978,0.8334447518392248,0.820407719732444,3.505368767225951,0.3229470559777998,0.1594977039904999,9.32378219999373,774,required_small,True
label_4,fusion__convnext_small__person_context_25__dinov2_small__person_context_25,standardized_multinomial_logistic,10.0,none,1152,9958,3327,0.830477908025248,0.8173560059441165,0.830256907528345,0.8173997414397693,2.3194684065324567,0.3194990650594815,0.1564894819152157,7.073159699968528,866,required_small,True
label_4,fusion__convnext_small__person_context_25__dinov2_small__person_context_25,standardized_multinomial_logistic,10.0,balanced,1152,9958,3327,0.8301773369401864,0.8170326952118911,0.8300254830879709,0.8169821731223882,2.3600654958665603,0.3208804445151137,0.1568992972605242,8.00051500002155,902,required_small,True
label_4,fusion__convnext_small__person_context_10__dinov2_small__person_context_10,standardized_multinomial_logistic,10.0,none,1152,9958,3327,0.8262699128343853,0.816601247932857,0.8265829143193042,0.8169275436756565,2.362923351360744,0.3281415739381653,0.1621686555032924,11.70307370001683,1085,required_small,True
label_4,fusion__convnext_small__person_context_10__dinov2_small__person_context_10,standardized_multinomial_logistic,10.0,balanced,1152,9958,3327,0.8253681995792005,0.8158039162984433,0.8257190891142572,0.8163138988550306,2.409612377851034,0.3292224742387999,0.1614329136684994,12.544370100018568,1098,required_small,True
label_4,convnext_small__full_frame,standardized_multinomial_logistic,0.01,none,768,9958,3327,0.8235647730688308,0.8143145086922929,0.8230998450233029,0.8146782458600884,0.4705067578465984,0.2548032559252628,0.0165245705246913,0.6457564000156708,88,required_small,True
label_4,fusion__convnext_small__person_context_10__dinov2_small__person_context_10,standardized_multinomial_logistic,100.0,none,1152,9958,3327,0.8235647730688308,0.8136397066940588,0.8240584869703083,0.8137042447945468,4.211915937940612,0.344500955493101,0.1712189412566856,14.944194399984552,1314,required_small,True
label_4,fusion__convnext_small__person_context_10__dinov2_small__person_context_10,standardized_multinomial_logistic,100.0,balanced,1152,9958,3327,0.822663059813646,0.8127151398528579,0.8231453803118414,0.8129110343800687,4.245862814377994,0.3463152434110793,0.1719318002350862,16.083345299994107,1334,required_small,True
label_4,convnext_small__full_frame,standardized_multinomial_logistic,0.01,balanced,768,9958,3327,0.8205590622182146,0.8125422192140415,0.8209283691678674,0.8147327486769311,0.4741386618567569,0.2569670333622688,0.0128407676672822,0.7287361000198871,88,required_small,True
label_4,convnext_small__full_frame,standardized_multinomial_logistic,0.1,balanced,768,9958,3327,0.8130447850916742,0.8048573048779883,0.813603269868985,0.807062297709559,0.5648334474398875,0.281057442612124,0.0633788302102437,1.5916743999696337,166,required_small,True
label_4,convnext_small__full_frame,standardized_multinomial_logistic,0.1,none,768,9958,3327,0.8115419296663661,0.8021199733338116,0.8113661728556412,0.80263162992284,0.5628789563607599,0.2800296872884665,0.0632712976658282,2.060981999966316,166,required_small,True
label_4,fusion__convnext_small__full_frame__convnext_small__person_context_25,standardized_multinomial_logistic,0.1,none,1536,9958,3327,0.8094379320709347,0.7997890400125085,0.8091101794270597,0.7994377371127639,0.7150578369673739,0.3041152590428604,0.1166100413765824,4.297371900000144,258,required_small,True
label_4,fusion__convnext_small__person_context_10__convnext_small__person_context_25,standardized_multinomial_logistic,0.01,balanced,1536,9958,3327,0.807634505560565,0.7994133694712091,0.8077899837890644,0.801687957809546,0.4800950373195152,0.2689243331590663,0.0428520965321453,1.777110199967865,169,required_small,True
label_4,fusion__convnext_small__full_frame__convnext_small__person_context_25,standardized_multinomial_logistic,0.1,balanced,1536,9958,3327,0.807634505560565,0.7987071135580435,0.8077604512098413,0.7995666645579617,0.7261237059640917,0.3059453756561457,0.1148144149116953,3.99034419999225,268,required_small,True
label_4,convnext_small__person_context_10,standardized_multinomial_logistic,0.01,none,768,9958,3327,0.8073339344755035,0.7982555469949781,0.8070854751399644,0.7985562971885511,0.4845965912485805,0.2719910517693225,0.022663032600479,1.6068869999726303,100,required_small,True
label_4,fusion__convnext_small__full_frame__convnext_small__person_context_10,standardized_multinomial_logistic,0.1,none,1536,9958,3327,0.8079350766456267,0.7978778958823384,0.8076772791205404,0.7993455179187569,0.6941141846351357,0.300479160203276,0.114122861611865,3.8872618000023063,253,required_small,True
label_4,convnext_small__person_context_25,standardized_multinomial_logistic,0.01,balanced,768,9958,3327,0.806131650135257,0.7977580756766391,0.8064764525617701,0.8009334441766245,0.4783386465596352,0.2684931873901337,0.0211464374239061,1.612940400023945,111,required_small,True
label_4,convnext_small__person_context_10,standardized_multinomial_logistic,0.01,balanced,768,9958,3327,0.8046287947099489,0.7972792519423865,0.805224403722448,0.8002261013429295,0.4889039201261106,0.2741452385813369,0.0227497774877658,1.2788844999740832,106,required_small,True
label_4,fusion__convnext_small__person_context_10__convnext_small__person_context_25,standardized_multinomial_logistic,0.01,none,1536,9958,3327,0.8067327923053802,0.797118219485029,0.8061249309663495,0.797890179466578,0.4761805952370739,0.2670009594247252,0.0439822835616871,1.7902130999718793,174,required_small,True
label_4,fusion__convnext_small__full_frame__convnext_small__person_context_10,standardized_multinomial_logistic,0.1,balanced,1536,9958,3327,0.8049293657950105,0.795999312267732,0.8052811892249585,0.7983295586437327,0.7058156580964772,0.3036112776707979,0.1184580192698678,4.551919199991971,265,required_small,True
label_4,convnext_small__person_context_25,standardized_multinomial_logistic,0.01,none,768,9958,3327,0.8043282236248873,0.7941390231580416,0.8038150936734396,0.7947807329414012,0.4732929095787916,0.265826083367965,0.0274708805380837,1.3982257000170648,96,required_small,True
label_4,convnext_small__full_frame,standardized_multinomial_logistic,1.0,balanced,768,9958,3327,0.802224226029456,0.793153893753576,0.8023457218654271,0.79540873266397,0.7224788057025743,0.3099680991284015,0.0961642526316344,2.513479299959726,331,required_small,True
label_4,convnext_small__full_frame,standardized_multinomial_logistic,1.0,none,768,9958,3327,0.8010219416892095,0.790374523066385,0.8004503219038505,0.79106049655987,0.7249240722188637,0.3105055144078608,0.099149196060282,2.274037200026214,302,required_small,True
label_4,convnext_small__full_frame,standardized_multinomial_logistic,10.0,balanced,768,9958,3327,0.7971145175834085,0.7882853549618267,0.7970507037110094,0.7901769022420125,0.8312223735083862,0.3241264535426778,0.109866917229057,6.7262761000311,480,required_small,True
label_4,convnext_small__full_frame,standardized_multinomial_logistic,100.0,balanced,768,9958,3327,0.7962128043282236,0.7873132888054375,0.796118104031729,0.7891814446365231,0.8567967775973612,0.3269524057465567,0.1135618021378451,7.360714200010989,537,required_small,True
label_4,convnext_small__person_context_25,standardized_multinomial_logistic,0.1,balanced,768,9958,3327,0.7932070934776074,0.7844234631593169,0.7938715351060925,0.7857909513745529,0.5809548206310101,0.2995249447090395,0.076960333603976,2.630918400012888,201,required_small,True
label_4,convnext_small__full_frame,standardized_multinomial_logistic,10.0,none,768,9958,3327,0.7941088067327923,0.7835591333497247,0.7933399979334135,0.78407176396619,0.8337732603129365,0.3250482971064085,0.1136009841184097,5.804045199998654,438,required_small,True
label_4,convnext_small__person_context_25,standardized_multinomial_logistic,0.1,none,768,9958,3327,0.7920048091373609,0.7816157519098212,0.7916368790389589,0.7813965918305897,0.5744623142645537,0.2969825702315423,0.0780581068611427,2.9808626999729317,200,required_small,True
label_4,convnext_small__full_frame,standardized_multinomial_logistic,100.0,none,768,9958,3327,0.7920048091373609,0.7814585922192254,0.7912429123826084,0.7819666512243472,0.8579769625142488,0.3278893085418363,0.117036133565327,6.959258000017144,489,required_small,True
label_4,convnext_small__person_context_10,standardized_multinomial_logistic,0.1,balanced,768,9958,3327,0.7899008115419297,0.7813799385635106,0.7903451640032924,0.784380450554238,0.586860601032505,0.3057649251007448,0.0782989848928071,2.20807239995338,209,required_small,True
label_4,convnext_small__person_context_10,standardized_multinomial_logistic,0.1,none,768,9958,3327,0.7914036669672377,0.7813584647152193,0.7907761839770419,0.7821509250759887,0.5815449989379711,0.3039090849326011,0.075063142038327,2.251821200014092,207,required_small,True
label_4,fusion__convnext_small__full_frame__convnext_small__person_context_10,standardized_multinomial_logistic,1.0,none,1536,9958,3327,0.7902013826269912,0.7791487071014971,0.7896272551982959,0.780697601764025,1.5153004095549296,0.3744411372002327,0.1740723384869146,6.612987999978941,454,required_small,True
label_4,fusion__convnext_small__person_context_10__convnext_small__person_context_25,standardized_multinomial_logistic,0.1,none,1536,9958,3327,0.7886985272016832,0.7790908011303946,0.7881502700516396,0.7794481544742632,0.6946105426871707,0.3194175649108527,0.1175760163684107,2.84443320002174,287,required_small,True
label_4,fusion__convnext_small__person_context_10__convnext_small__person_context_25,standardized_multinomial_logistic,0.1,balanced,1536,9958,3327,0.7871956717763751,0.7783232561176687,0.7871220192093783,0.779708342532021,0.7014177819420438,0.3208892727944276,0.1188844887413422,2.8962006000219844,288,required_small,True
label_4,fusion__convnext_small__full_frame__convnext_small__person_context_10,standardized_multinomial_logistic,100.0,none,1536,9958,3327,0.7868951006913135,0.7768863416688455,0.7866266108378949,0.778347583051061,4.193645369383055,0.4122135655613294,0.2017528399268075,6.5745000000461005,445,required_small,True
label_4,fusion__convnext_small__full_frame__convnext_small__person_context_10,standardized_multinomial_logistic,1.0,balanced,1536,9958,3327,0.7877968139464984,0.7768244879799832,0.7873997240086256,0.7785623520051274,1.545520789172848,0.3765213507901231,0.1766011921559481,7.477539299987256,470,required_small,True
label_4,fusion__convnext_small__full_frame__convnext_small__person_context_10,standardized_multinomial_logistic,100.0,balanced,1536,9958,3327,0.7859933874361287,0.7759253761749414,0.7857726599450245,0.7773521254455715,4.223745012590709,0.4129263898332304,0.2030029703104547,6.838382999994792,458,required_small,True
label_4,fusion__convnext_small__full_frame__convnext_small__person_context_25,standardized_multinomial_logistic,1.0,balanced,1536,9958,3327,0.7811842500751428,0.7715267575475345,0.7813686598313268,0.7715596481288541,1.6089115382939865,0.3828464535833891,0.181436772434999,6.890625200001523,450,required_small,True
label_4,convnext_small__person_context_25,standardized_multinomial_logistic,1.0,balanced,768,9958,3327,0.780282536819958,0.7709928538102749,0.7805711756593215,0.7726816728643946,0.8297575858240487,0.3433169123277523,0.1227626340735373,5.7095343000255525,421,required_small,True
label_4,fusion__convnext_small__full_frame__convnext_small__person_context_25,standardized_multinomial_logistic,1.0,none,1536,9958,3327,0.7808836789900812,0.7707581018060424,0.7809003990513254,0.7706391673240232,1.582927476702854,0.3821695259308794,0.1814781628091925,6.691435199987609,445,required_small,True
label_4,convnext_small__person_context_25,standardized_multinomial_logistic,1.0,none,768,9958,3327,0.7805831079050195,0.7706124035428754,0.780316734532476,0.7710487562728595,0.822609932769653,0.3417724104356631,0.1213524293122318,4.753385299991351,399,required_small,True
label_4,fusion__convnext_small__full_frame__convnext_small__person_context_10,standardized_multinomial_logistic,10.0,none,1536,9958,3327,0.7811842500751428,0.7706047734507422,0.7809020810401858,0.7720986900853423,2.9036739766172586,0.4098522373033174,0.1997975737252135,9.279900300025474,587,required_small,True
label_4,fusion__convnext_small__full_frame__convnext_small__person_context_10,standardized_multinomial_logistic,10.0,balanced,1536,9958,3327,0.7805831079050195,0.7701526968117967,0.7803775745305865,0.7718617634827659,2.9483999596436403,0.4110829779991311,0.200740913507382,8.031733500014525,587,required_small,True
label_4,fusion__convnext_small__person_context_10__convnext_small__person_context_25,standardized_multinomial_logistic,1.0,none,1536,9958,3327,0.7793808235647731,0.7695855914956489,0.7789656002086621,0.7699367408213592,1.4278917051379842,0.38850901093389,0.1728673683297549,5.382900899974629,586,required_small,True
label_4,fusion__convnext_small__person_context_10__convnext_small__person_context_25,standardized_multinomial_logistic,1.0,balanced,1536,9958,3327,0.7781785392245266,0.7687943846303302,0.7780528966059358,0.7694111456608803,1.4494218087345936,0.3901642892220676,0.1740713082427215,5.586277100024745,595,required_small,True
label_4,fusion__convnext_small__full_frame__convnext_small__person_context_25,standardized_multinomial_logistic,100.0,none,1536,9958,3327,0.7757739705440336,0.7655321772494454,0.7761230473515527,0.7654772473595641,4.321729151116187,0.4315374658837703,0.2110291442125417,6.806494499964174,454,required_small,True
label_4,fusion__convnext_small__full_frame__convnext_small__person_context_25,standardized_multinomial_logistic,10.0,balanced,1536,9958,3327,0.7736699729486023,0.7639203303081703,0.7739580449066175,0.7637533946923465,3.090296977532021,0.4262698866806643,0.2086818078028692,9.319328900019173,620,required_small,True
label_4,fusion__convnext_small__full_frame__convnext_small__person_context_25,standardized_multinomial_logistic,10.0,none,1536,9958,3327,0.7736699729486023,0.7636308239490363,0.7738125234747715,0.7634556424212926,3.0542448122427386,0.4261385499028863,0.2086304895556386,8.521093099960126,598,required_small,True
label_4,convnext_small__person_context_10,standardized_multinomial_logistic,1.0,none,768,9958,3327,0.7733694018635408,0.7635075686231283,0.7725268509297764,0.763935487002559,0.7606401602226949,0.3426253231444609,0.1193877367418179,4.661018799990416,388,required_small,True
label_4,convnext_small__person_context_10,standardized_multinomial_logistic,1.0,balanced,768,9958,3327,0.7709648331830478,0.7627541614334368,0.7709946254332352,0.7651178129199927,0.7666013417186885,0.3437866244740309,0.1222292226366646,4.543542300001718,401,required_small,True
label_4,fusion__convnext_small__full_frame__convnext_small__person_context_25,standardized_multinomial_logistic,100.0,balanced,1536,9958,3327,0.7727682596934174,0.7621234922263517,0.7731809476979161,0.762139198237352,4.350083626615191,0.4338822668579241,0.2145876296826679,7.219997800013516,476,required_small,True
label_4,convnext_small__person_context_10,standardized_multinomial_logistic,10.0,none,768,9958,3327,0.7706642620979862,0.7612223626523762,0.7698206617784606,0.7617207185864274,0.8868145888957807,0.3614760400161013,0.1332449898351627,5.948190500028431,542,required_small,True
label_4,convnext_small__person_context_10,standardized_multinomial_logistic,10.0,balanced,768,9958,3327,0.7685602645025549,0.7606719395147533,0.7687505738431574,0.7627997393669266,0.8931303080184663,0.362617432204905,0.1359025869225258,7.459082299959846,562,required_small,True
label_4,convnext_small__person_context_10,standardized_multinomial_logistic,100.0,none,768,9958,3327,0.7685602645025549,0.7592201929515393,0.7677342133009192,0.7597428767728722,0.916858485606774,0.3650116340946332,0.1367888401482067,6.226899600005709,536,required_small,True
label_4,convnext_small__person_context_10,standardized_multinomial_logistic,100.0,balanced,768,9958,3327,0.7670574090772467,0.7591834309579846,0.7671796133885921,0.7613968738160949,0.9229563962918944,0.3661300956896072,0.1395923114787506,7.220170599990524,588,required_small,True
label_4,convnext_small__person_context_25,standardized_multinomial_logistic,10.0,none,768,9958,3327,0.76765855124737,0.7569465074025309,0.7668672042985167,0.7574111781880142,1.1546241956102845,0.3698129593936752,0.1487949155854246,9.589324700005818,743,required_small,True
label_4,convnext_small__person_context_25,standardized_multinomial_logistic,10.0,balanced,768,9958,3327,0.7667568379921852,0.756776117023032,0.7665729480326209,0.7585270316978532,1.16545856195503,0.371516029012255,0.1499054368566883,9.888193999999205,720,required_small,True
label_4,convnext_small__person_context_25,standardized_multinomial_logistic,100.0,none,768,9958,3327,0.7655545536519387,0.7546203150853865,0.7646749894674226,0.7549242526613077,1.3465569846231902,0.3788173873473708,0.1563591783619464,9.668192700017244,972,required_small,True
label_4,convnext_small__person_context_25,standardized_multinomial_logistic,100.0,balanced,768,9958,3327,0.7643522693116922,0.7542823451136329,0.7640720689442081,0.7557901061711468,1.3592888737750823,0.380325307506979,0.1569120180605522,7.702205799985677,996,required_small,True
label_4,fusion__convnext_small__person_context_10__convnext_small__person_context_25,standardized_multinomial_logistic,100.0,none,1536,9958,3327,0.7577397054403366,0.7468178764839597,0.7575821804281601,0.7470825888672137,5.124146278916524,0.4729886748175594,0.2333950562420559,16.49703169998247,1224,required_small,True
label_4,fusion__convnext_small__person_context_10__convnext_small__person_context_25,standardized_multinomial_logistic,10.0,balanced,1536,9958,3327,0.7577397054403366,0.7464621190326033,0.7572604582482327,0.7472336468131371,3.3452125952387544,0.4561207365779941,0.2232676795166369,15.44594569999026,1109,required_small,True
label_4,fusion__convnext_small__person_context_10__convnext_small__person_context_25,standardized_multinomial_logistic,100.0,balanced,1536,9958,3327,0.7571385632702134,0.7462247606322009,0.7570109601317697,0.7466927967138056,5.1282666713791984,0.4742614901052723,0.233738286357932,18.25908579997485,1407,required_small,True
label_4,fusion__convnext_small__person_context_10__convnext_small__person_context_25,standardized_multinomial_logistic,10.0,none,1536,9958,3327,0.7577397054403366,0.7462169409702102,0.757252607200507,0.7468518340282736,3.3019873732444283,0.4546165327565639,0.2211595047452235,12.779771900037304,1134,required_small,True
